5,518004529300228
3,6588830926088565
3,122383855953087
11,189542360034077
4,66080014804621
4,0263438351214145
19,080628862995745
10,504252677460839
5,530794933663865
3,725384113884625
3,041956736048541
11,145755745743996
4,750032030607555
4,162988512986535
19,06900196101601
10,494897006884905
5,5429835865443335
3,7892317865018708
3,21946704842998
11,100934423148674
4,830575442426811
4,290812650407828
19,057497496233715
10,527960593334386
5,554500863383769
3,850534644871115
3,3912502829528846
11,054953770978615
4,90284549220779
4,409548120524826
19,04610244159765
10,558910522162904
5,565317070051646
3,909367484407929
3,44852
11,00768731302514
4,967332166825366
4,519071763679744
19,034804146186044
10,587863785184725
5,575423879605455
3,965777698933172
3,44852
10,959006247306311
0,77
5,024577764702462
4,619405178682864
19,023590310432738
10,614933229609145
5,584828710125644
4,019792360850043
3,44852
10,90877899608778
0,8033084460128843
5,075155375741897
4,710707040964044
19,012448962379707
10,640227389879115
5,593550329429316
4,071425419438992
3,44852
10,856870777435201
0,8770686877513599
5,119649584600162
4,7932589995120125
19,001368434882277
10,663850373286932
5,601615430545361
4,120684485241642
3,44852
10,803143199892682
0,9769487160134149
5,158640131656278
4,86744676298558
18,99033734369792
10,68590179348119
5,609055977624158
4,167576793326907
3,44852
10,747453882872277
1,0944708336926106
5,192688858339227
4,9337382714587985
18,979344566393582
10,706476746141343
5,615907164078425
4,212114077044772
3,44852
10,68965610641975
1,224272527457384
5,222329930214737
4,992660857259765
18,968379222010288
10,72566582134443
5,622205857102451
4,254316219939246
3,44852
10,62959849520741
1,3627750573251478
5,248063091554051
5,044779073532331
18,957430651427106
10,743555147459869
5,627989427934414
4,294213673549194
3,44852
10,56712474290983
1,5074756150022635
5,270349558184835
5,090674492710617
18,946488398369763
10,760226461763178
5,633294887128414
4,331848724220566
3,44852
10,502073384554315
1,656545345919438
5,289610087735205
5,1309283374737085
18,93554219101198
10,77575720334095
5,638158259964614
4,367275758924509
3,44852
10,434277626012685
1,8085891245797447
5,306224758640218
5,166107380199382
18,924581924120215
10,790220624253573
5,642614149860605
4,400560718741183
3,448519999999051
10,363565241517
1,96249612310279
5,320534021644396
5,196753185979346
18,913597641694825
10,803685915317551
5,646695447923787
4,431779942519701
3,448519999998322
10,289758551934609
2,117343972275726
5,332840642751271
5,22337450516985
18,902579520062837
10,816218343256956
5,650433155104025
4,461018597454127
3,4485199999977625
10,212674498512861
2,272336020772045
5,343412221350784
5,246442448304137
18,89151785137941
10,827879396346713
5,653856290151462
4,488368873753709
3,4485199999973326
10,132124828873772
2,4267599339913435
5,352484032413136
5,266387988013628
18,880403027496843
10,838726936024123
5,656991862055378
4,513928092800778
3,448519999997002
10,047916414160373
2,5799606453649
5,360262001550763
5,283601310752415
18,8692255241615
10,848815352275896
5,659864890073542
4,537796846913372
3,4485199999967486
9,959851718344973
2,731323365776356
5,366925673539257
5,298432565160927
18,85797588550056
10,858195720913857
5,6624984580483915
4,560077257685012
3,448519999996554
9,86772944271595
2,8802639080384704
5,372631077587236
5,311193605385416
18,8466447087616
10,866915961132504
5,664913792601279
4,580871411339046
3,4485199999964045
9,771345370344427
3,0262244817226134
5,377513426493946
5,322160391952128
18,835222629269197
10,875020991995392
5,667130357125429
4,600280005060452
3,4485199999962894
9,670493436741515
3,16867362626509
5,381689612738353
5,3315705673156275
18,823700305563804
10,882552886725474
5,669165955365919
4,618401218476913
3,448519999996201
9,564967053758002
3,3071092314786843
5,385260483703613
5,339628635997784
18,812068404688798
10,88955102387794
5,671036839866269
4,63532968621195
3,4485199999961336
9,454560713817974
3,441063739556124
5,388312891908946
5,346523003587339
18,80031758759257
10,896052234654015
5,67275782174635
4,6511557484772235
3,4485199999960816
9,339071900541175
3,5701106945038767
5,390921525467049
5,352417363721336
18,78843849461294
10,902090945772168
5,674342379213166
4,665965230232172
3,4485199999960416
9,218303329384144
3,693871848129411
5,3931505300295575
5,357453518810014
18,776421731011823
10,907699317450902
5,675802762942041
4,67983909434036
3,448519999996011
9,09206553777769
3,812024077937438
5,395054937074476
5,361753997464247
18,764257852528413
10,912907376176285
5,677150097039915
4,692853244456837
3,6113748353952744
8,960179838006962
3,9243054426701716
5,396681915208999
5,365424446024594
18,751937350919462
10,917743142029684
5,678394474746658
4,705078453024713
3,7667001440284746
8,822481637433052
4,030519806665857
5,398071861739841
5,368555787128496
18,739450639455494
10,922232750438072
5,679545048370593
4,716580390947435
3,9138293922700917
8,678824119304515
4,130539605667662
5,399259351504799
5,371226148960885
18,726788038341827
10,926400568282734
5,680610113211951
4,727419737465675
4,0522012817769175
8,529082263161783
4,224306496191523
5,400273959163931
5,373502575836122
18,713939760033373
10,930269304363504
5,681597185420001
4,737652351155603
4,181384639801725
8,373157166659738
4,311829813273121
5,401140970034333
5,375442534997435
18,700895894412145
10,933860114266375
5,682513073869948
4,747329485520094
4,3010964310014135
8,210980610703587
4,393182939026117
5,4018819932738165
5,377095236753455
18,687646393796193
10,93719269972367
5,683363946245619
4,756498035183577
4,41121126821736
8,042519787576067
4,468497838793111
5,402515489882388
5,3785027858950105
18,674181057748523
10,940285402589216
5,684155389582485
4,7652008011041085
4,511761740844172
7,867782088041703
4,537958138192147
5,403057226667615
